Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,churn_prob,Churn,customer_value,monthly_charges,tenure,expected_roi,risk_level
8,20.85,161.65,4249,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0025699385294498476,0,4249,20.85,8,0.0,Low
28,54.65,1517.5,3185,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.004793839952704246,0,3185,54.65,28,0.0,Low
71,80.6,5708.2,5447,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.001124815779615993,0,5447,80.6,71,0.0,Low
69,99.45,7007.6,4020,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,0.9955149771896253,1,4020,99.45,69,804.0,High
68,114.7,7849.85,5671,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.0014084100255024458,0,5671,114.7,68,0.0,Low
64,105.4,6794.75,4512,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.0038269403460000876,0,4512,105.4,64,0.0,Low
3,75.05,202.9,3545,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.009744703042640676,0,3545,75.05,3,0.0,Low
66,49.4,3251.85,5232,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,0.0006896568819572705,0,5232,49.4,66,0.0,Low
28,18.25,534.7,5327,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0016320941761787295,0,5327,18.25,28,0.0,Low
67,111.05,7321.05,6103,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.0020952907042625295,0,6103,111.05,67,0.0,Low
46,19.6,851.2,5092,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0.0013344493758131399,0,5092,19.6,46,0.0,Low
55,96.75,5238.9,5154,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.9888740229479279,1,5154,96.75,55,1030.8,High
22,69.7,1490.4,4838,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.007073569620399645,0,4838,69.7,22,0.0,Low
18,87.9,1500.5,5192,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.002924870694236074,0,5192,87.9,18,0.0,Low
46,40.4,1842.7,2519,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0.0018554938341803,0,2519,40.4,46,0.0,Low
10,78.15,765.15,3403,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.00894131585247474,0,3403,78.15,10,0.0,Low
72,99.4,7285.7,6022,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0.003998041146692826,0,6022,99.4,72,0.0,Low
16,55.3,875.35,3771,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.00853858291404217,0,3771,55.3,16,0.0,Low
3,77.0,237.75,3128,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9984786089316523,1,3128,77.0,3,625.6,High
21,26.05,565.75,4302,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.006199254892420336,0,4302,26.05,21,0.0,Low
5,78.75,426.35,2610,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.011074684177789515,0,2610,78.75,5,0.0,Low
1,29.95,29.95,4534,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.99836765938641,1,4534,29.95,1,906.8000000000001,High
1,45.4,45.4,2168,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.9980260858035851,1,2168,45.4,1,433.6,High
36,85.25,3132.75,3041,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,0.9972568860254781,1,3041,85.25,36,608.2,High
64,104.05,6605.55,4337,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,0.002223240552830155,0,4337,104.05,64,0.0,Low
30,74.85,2181.75,5610,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.0047152986795186225,0,5610,74.85,30,0.0,Low
72,19.55,1463.45,4424,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.00022897349555414553,0,4424,19.55,72,0.0,Low
46,20.1,936.85,3392,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0.0005452342573577874,0,3392,20.1,46,0.0,Low
45,95.2,4285.8,3363,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,0.003839478341152142,0,3363,95.2,45,0.0,Low
2,20.65,38.7,3845,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0.9943101514510078,1,3845,20.65,2,769.0,High
34,55.0,1885.15,4027,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.002421053598028692,0,4027,55.0,34,0.0,Low
54,106.55,5763.3,4893,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,0.9929764008863918,1,4893,106.55,54,978.6,High
21,19.95,416.4,3632,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,0.0032198853390173476,0,3632,19.95,21,0.0,Low
65,76.15,4929.55,6177,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.0011425229456243613,0,6177,76.15,65,0.0,Low
20,69.8,1540.35,5456,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.00915892885057671,0,5456,69.8,20,0.0,Low
1,79.5,79.5,4490,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.9981279129695698,1,4490,79.5,1,898.0,High
42,69.4,3058.3,4701,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.002435720177534694,0,4701,69.4,42,0.0,Low
1,19.4,19.4,4152,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0.9946401432984782,1,4152,19.4,1,830.4000000000001,High
20,96.55,1901.65,4382,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.005104969728078121,0,4382,96.55,20,0.0,Low
11,70.2,760.05,2535,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.011931036623137681,0,2535,70.2,11,0.0,Low
61,25.3,1554.9,4501,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.0006878668766841676,0,4501,25.3,61,0.0,Low
64,25.0,1584.8,5538,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.00045625580474419265,0,5538,25.0,64,0.0,Low
25,88.4,2191.15,4849,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.007960881849250543,0,4849,88.4,25,0.0,Low
44,50.15,2139.1,5790,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.003405986710346508,0,5790,50.15,44,0.0,Low
5,69.95,330.15,2969,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.9979117720202659,1,2969,69.95,5,593.8000000000001,High
48,29.9,1388.75,2617,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0023979790537148825,0,2617,29.9,48,0.0,Low
6,74.9,469.8,4160,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9981429398658824,1,4160,74.9,6,832.0,High
4,50.05,179.35,3394,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0.9961480918180711,1,3394,50.05,4,678.8000000000001,High
72,19.95,1322.85,5092,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.00020512385788157354,0,5092,19.95,72,0.0,Low
54,89.4,4869.5,5871,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.004077360383902843,0,5871,89.4,54,0.0,Low
66,67.45,4508.65,4172,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.001264659289292396,0,4172,67.45,66,0.0,Low
3,49.9,130.1,5585,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.9968076662040315,1,5585,49.9,3,1117.0,High
19,65.35,1231.85,2051,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,0.00683343962353606,0,2051,65.35,19,0.0,Low
61,81.0,4976.15,4151,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.00142434724742266,0,4151,81.0,61,0.0,Low
54,89.8,4667.0,4980,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0026962513385012264,0,4980,89.8,54,0.0,Low
1,49.95,49.95,5230,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.009726985884409494,0,5230,49.95,1,0.0,Low
19,79.85,1471.75,3715,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,0.997853985421035,1,3715,79.85,19,743.0,High
24,19.75,483.15,3455,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0017693103025289024,0,3455,19.75,24,0.0,Low
33,105.35,3465.05,4738,False,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0.005100387634996941,0,4738,105.35,33,0.0,Low
31,83.85,2674.15,4283,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.008822880606139605,0,4283,83.85,31,0.0,Low
